NCES LEA ID,State ID,District Name,Mailing Address,City,State,Zip Code,Zip +4,Telephone,Locale codes of schools in the LEA,Each school has a locale code of 7 or 8?,Is the LEA defined as rural by the State?,Average Daily Attendance,Is county population density less than 10 persons/sq. mile?,Percentage of children from families below poverty line,Does LEA meet low-income poverty requirement?,Alternate Poverty Data Provided by State,"According to alternate data, does LEA meet low-income poverty requirement?","Does each school in LEA have locale code of 6,7, or 8?","FY 2011 Title II, Part A allocation amount","FY 2011 Title II, Part D formula allocation amount - PLEASE LEAVE BLANK","FY 2011 Title IV, Part A allocation amount - PLEASE LEAVE BLANK",FY 2011 Title V allocation amount - PLEASE LEAVE BLANK,SRSA rural eligible,SRSA Small Eligible,SRSA Rural Eligible,SRSA Small Check,SRSA eligible,RLIS rural eligible,RLIS pov. Eligible,Initial RLIS eligible,RLIS eligible
3619920,250401040000,MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT,PO BOX 990,MORRISVILLE,NY,13408,990,3156849300,8,YES,YES,742,NO,11.43,NO,,,YES,"$35,575",,,,1,0,0,0,-,1,0,0,-
3600960,320700860925,MOTT HAVEN ACADEMY CHARTER SCHOOL,170 BROWN PL,BRONX,NY,10454,,7182927015,1,NO,NO,177,NO,M,NO,,,NO,"$7,969",,,,0,1,0,0,-,0,0,0,-
3630930,212001040000,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,500 FAIRGROUND RD,WEST WINFIELD,NY,13491,500,3158222824,8,YES,YES,1216,NO,17.03,NO,,,YES,"$79,730",,,,1,0,0,0,-,1,0,0,-
3620010,240901040000,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,30 BONADONNA AVE,MOUNT MORRIS,NY,14510,1498,5856582568,4,NO,NO,501,NO,30.94,YES,,,NO,"$41,142",,,,0,1,0,0,-,0,1,0,-
3620160,660801060000,MOUNT PLEASANT CENTRAL SCHOOL DISTRICT,825 WESTLAKE DR,THORNWOOD,NY,10594,2120,9147695500,3,NO,NO,2012,NO,4.04,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3620170,660806020000,MOUNT PLEASANT-BLYTHEDALE UNION FREE SCHOOL DISTRICT,95 BRADHURST AVE,VALHALLA,NY,10595,1697,9143471800,3,NO,NO,103,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3608470,660804020000,MOUNT PLEASANT-COTTAGE UNION FREE SCHOOL DISTRICT,PO BOX 8,PLEASANTVILLE,NY,10570,8,9147690456,3,NO,NO,338,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3620040,580207020000,MOUNT SINAI UNION FREE SCHOOL DISTRICT,PO BOX 397,MOUNT SINAI,NY,11766,397,6318702550,3,NO,NO,2556,NO,3.24,NO,,,NO,"$57,273",,,,0,0,0,0,-,0,0,0,-
3620100,660900010000,MOUNT VERNON SCHOOL DISTRICT,165 N COLUMBUS AVE,MOUNT VERNON,NY,10553,1199,9146655000,3,NO,NO,8454,NO,17.11,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3620190,500108030000,NANUET UNION FREE SCHOOL DISTRICT,101 CHURCH ST,NANUET,NY,10954,3000,8456279888,3,NO,NO,2299,NO,4.57,NO,,,NO,"$43,631",,,,0,0,0,0,-,0,0,0,-
3620220,431201040000,NAPLES CENTRAL SCHOOL DISTRICT,136 N MAIN ST,NAPLES,NY,14512,9201,5853747901,8,YES,YES,815,NO,15.21,NO,,,YES,"$52,801",,,,1,0,0,0,-,1,0,0,-
3680540,289000000000,NASSAU BOCES,PO BOX 9195,GARDEN CITY,NY,11530,,5163962200,3,NO,NO,N/A,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3620370,411501060000,NEW HARTFORD CENTRAL SCHOOL DISTRICT,33 OXFORD RD,NEW HARTFORD,NY,13413,2699,3156241218,4,NO,NO,2633,NO,12.3,NO,,,NO,"$82,432",,,,0,0,0,0,-,0,0,0,-
3600167,310600860887,NEW HEIGHTS ACADEMY CHARTER SCHOOL,1818 AMSTERDAM AVE,NEW YORK,NY,10031,,2122835400,1,NO,NO,768,NO,M,NO,,,NO,"$17,202",,,,0,0,0,0,-,0,0,0,-
3601013,331800860983,NEW HOPE ACADEMY CHARTER SCHOOL,475 E 57TH ST-3RD FL,BROOKLYN,NY,11203,,7183378303,1,NO,NO,172,NO,M,NO,,,NO,"$9,619",,,,0,1,0,0,-,0,0,0,-
3620400,280405020000,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,1950 HILLSIDE AVE,NEW HYDE PARK,NY,11040,2607,5163526257,3,NO,NO,1607,NO,5.31,NO,,,NO,"$32,703",,,,0,0,0,0,-,0,0,0,-
3620430,101601040000,NEW LEBANON CENTRAL SCHOOL DISTRICT,14665 RT 22,NEW LEBANON,NY,12125,2307,5187949016,7,YES,YES,470,NO,11.59,NO,,,YES,"$31,726",,,,1,1,0,0,SRSA,1,0,0,-
3620460,621101060000,NEW PALTZ CENTRAL SCHOOL DISTRICT,196 MAIN ST,NEW PALTZ,NY,12561,1200,8452564020,"4,8",NO,NO,2229,NO,7.76,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3620490,661100010000,NEW ROCHELLE CITY SCHOOL DISTRICT,515 NORTH AVE,NEW ROCHELLE,NY,10801,3416,9145764200,3,NO,NO,10596,NO,13.18,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600990,610600860944,NEW ROOTS CHARTER SCHOOL,PO BOX 936,ITHACA,NY,14851,,6078829220,2,NO,NO,115,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3620520,581015080000,NEW SUFFOLK COMMON SCHOOL DISTRICT,PO BOX 111,NEW SUFFOLK,NY,11956,111,6317346940,3,NO,NO,21,NO,0,NO,,,NO,$870,,,,0,1,0,0,-,0,0,0,-
3601047,,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENC,99 TERRACE VIEW AVE-RM 254,BRONX,NY,10463,,,,,,,,M,NO,,,,,,,,0,0,0,0,-,0,0,0,-
3601019,353100860984,NEW WORLD PREPARATORY CHARTER SCHOOL,26 SHAPE AVE,STATEN ISLAND,NY,10302,,6464688906,1,NO,NO,123,NO,M,NO,,,NO,"$6,130",,,,0,1,0,0,-,0,0,0,-
3600142,310400860888,NEW YORK CENTER FOR AUTISM CHARTER SCHOOL,433 E 100TH ST,NEW YORK,NY,10029,,2128602580,1,NO,NO,30,NO,M,NO,,,NO,$212,,,,0,1,0,0,-,0,0,0,-
3600076,310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,166 ESSEX ST,NEW YORK,NY,10002,,2123563740,1,NO,NO,11935,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600077,310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,333 7TH AVE-7TH FL,NEW YORK,NY,10001,,2123563815,1,NO,NO,59844,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600078,310300010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,501 W 165TH ST,NEW YORK,NY,10032,,2126785857,1,NO,NO,22087,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600079,310400010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,319 E 117TH ST,NEW YORK,NY,10035,,2128314981,1,NO,NO,13831,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600081,310500010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 5,425 W 123RD ST,NEW YORK,NY,10027,,2127697500,1,NO,NO,12833,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600083,310600010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,4360 BROADWAY-RM 527,NEW YORK,NY,10033,,2125213757,1,NO,NO,24961,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600084,320700010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,501 COURTLAND AVE,BRONX,NY,10451,,7187426500,1,NO,NO,19187,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600085,320800010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,601 STICKBALL BLVD,BRONX,NY,10473,,7188285435,1,NO,NO,30515,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600086,320900010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,450 ST PAUL'S PL-RM 204,BRONX,NY,10456,,7188420138,1,NO,NO,34112,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600087,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,1 FORDHAM PLAZA-RM 805,BRONX,NY,10458,,7187415852,1,NO,NO,55680,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600088,321100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #11,2750 THROOP AVE,BRONX,NY,10469,,7185192620,1,NO,NO,37962,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600090,321200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #12,1434 LONGFELLOW AVE,BRONX,NY,10459,,7183282310,1,NO,NO,22587,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600091,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13,355 PARK AVE,BROOKLYN,NY,11238,,7186363204,1,NO,NO,22114,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600119,331400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #14,215 HEYWARD ST,BROOKLYN,NY,11206,,7183027600,1,NO,NO,19714,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600092,331500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #15,131 LIVINGSTON AVE-RM 301,BROOKLYN,NY,11201,,7186425868,1,NO,NO,25451,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600094,331600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #16,1014 LAFAYETTE AVE,BROOKLYN,NY,11221,,7189353900,1,NO,NO,9907,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600095,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,1224 PARK PL,BROOKLYN,NY,11213,,7182214372,1,NO,NO,26188,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600096,331800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #18,1106 E 95 ST,BROOKLYN,NY,11236,,7185666008,1,NO,NO,18010,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600120,331900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #19,557 PENNSYLVANIA AVE,BROOKLYN,NY,11207,,7183423625,1,NO,NO,24825,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600151,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,415 89TH ST,BROOKLYN,NY,11209,,7187594912,1,NO,NO,43126,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600152,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,501 WEST AVE,BROOKLYN,NY,11224,,7187142502,1,NO,NO,33241,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600153,332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,2525 HARING ST,BROOKLYN,NY,11235,,7189686117,1,NO,NO,35449,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600121,332300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #23,2021 BERGEN ST,BROOKLYN,NY,11233,,7182403677,1,NO,NO,11481,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600098,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,80-10 COOPER AVE,RIDGEWOOD,NY,11385,,7185923357,1,NO,NO,52262,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600122,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,30-48 LINDEN PL,FLUSHING,NY,11354,,7182817605,1,NO,NO,32938,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600099,342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,61-15 OCEANIA ST,BAYSIDE,NY,11361,,7186316982,"1,3",NO,NO,31365,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600123,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,82-01 ROCKAWAY BLVD-RM 460,OZONE PARK,NY,11416,,7186425861,1,NO,NO,44937,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600100,342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,90-27 SUTPHIN BLVD,JAMAICA,NY,11435,,7185572622,1,NO,NO,36573,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600101,342900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #29,222-14 JAMAICA AVE-RM 217,QUEENS VILLAGE,NY,11428,,7182643146,1,NO,NO,26763,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600102,343000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #30,28-11 QUEENS PLZ N,LONG ISLAND CITY,NY,11101,,7183918323,1,NO,NO,38651,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600103,353100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #31,715 OCEAN TERR-RM 129,STATEN ISLAND,NY,10301,4547,7184205667,1,NO,NO,57946,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600097,333200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #32,797 BUSHWICK AVE,BROOKLYN,NY,11221,,7185741100,1,NO,NO,14994,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3601044,320700861005,NEW YORK CITY MONTESSORI CHARTER SCHOOL,416 WILLIS AVE,BRONX,NY,10454,,,,,,,,M,NO,,,,"$6,009",,,,0,0,0,0,-,0,0,0,-
3620580,300000010000,NEW YORK CITY PUBLIC SCHOOLS,52 CHAMBERS ST-RM 320,NEW YORK,NY,10007,,2123740200,,,NO,951469,NO,28.96,YES,,,,"$106,232,305",,,,0,0,0,0,-,0,1,0,-
3601023,310500860963,NEW YORK FRENCH-AMERICAN CHARTER SCHOOL,311 W 120TH ST,NEW YORK,NY,10027,,6469342351,1,NO,NO,143,NO,M,NO,,,NO,"$6,381",,,,0,1,0,0,-,0,0,0,-
3620610,411504020000,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,1 MARAUDER BLVD,NEW YORK MILLS,NY,13417,1566,3157688127,4,NO,NO,575,NO,10.5,NO,,,NO,"$23,644",,,,0,1,0,0,-,0,0,0,-
3600947,10100690101,NEW YORK STATE OFFICE OF MENTAL RETARDATION AND DEVELOPMENTA,44 HOLLAND AVE,ALBANY,NY,12229,,8669469733,2,NO,,,,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600127,10100690100,NEW YORK STATE OMH,44 HOLLAND AVE,ALBANY,NY,12229,,5189999999,2,NO,NO,N/A,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600133,180300877197,NEW YORK STATE SCHOOL FOR THE BLIND,2A RICHMOND AVE,BATAVIA,NY,14020,1499,5853435384,6,NO,NO,N/A,NO,M,NO,,,YES,N/A,,,,0,0,0,0,-,1,0,0,-
3600154,411800877482,NEW YORK STATE SCHOOL FOR THE DEAF,401 TURIN ST,ROME,NY,13440,,3153378400,2,NO,NO,N/A,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3620640,650101060000,NEWARK CENTRAL SCHOOL DISTRICT,100 E MILLER ST,NEWARK,NY,14513,1599,3153323217,4,NO,NO,2147,NO,15.33,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3620670,600402040000,NEWARK VALLEY CENTRAL SCHOOL DISTRICT,PO BOX 547,NEWARK VALLEY,NY,13811,547,6076423221,8,YES,YES,1241,NO,13.8,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3620700,441600010000,NEWBURGH CITY SCHOOL DISTRICT,124 GRAND ST,NEWBURGH,NY,12550,4600,8455633431,"2,4",NO,NO,11227,NO,19.12,NO,,,NO,"$743,741",,,,0,0,0,0,-,0,0,0,-
3620730,151001040000,NEWCOMB CENTRAL SCHOOL DISTRICT,5535 RT 28N,NEWCOMB,NY,12852,418,5185823341,7,YES,YES,83,NO,14.75,NO,,,YES,"$3,749",,,,1,1,0,0,SRSA,1,0,0,-
3620760,400601060000,NEWFANE CENTRAL SCHOOL DISTRICT,6048 GODFREY RD,BURT,NY,14028,9709,7167786850,"3,8",NO,NO,1889,NO,18.6,NO,,,NO,"$90,500",,,,0,0,0,0,-,0,0,0,-
3620790,610901040000,NEWFIELD CENTRAL SCHOOL DISTRICT,247 MAIN ST,NEWFIELD,NY,14867,9313,6075649955,8,YES,YES,841,NO,18.09,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3600164,400701860890,NIAGARA CHARTER SCHOOL,2077 LOCKPORT RD,NIAGARA FALLS,NY,14304,,7162974520,8,YES,NO,350,NO,M,NO,,,YES,"$16,577",,,,1,1,0,0,SRSA,1,0,0,-
3620820,400800010000,NIAGARA FALLS CITY SCHOOL DISTRICT,630 66TH ST,NIAGARA FALLS,NY,14304,399,7162864205,2,NO,NO,6896,NO,31.99,YES,,,NO,"$755,126",,,,0,0,0,0,-,0,1,0,-
3620850,400701060000,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,6700 SCHULTZ ST,NIAGARA FALLS,NY,14304,,7162153003,"3,8",NO,NO,3965,NO,12.68,NO,,,NO,"$163,563",,,,0,0,0,0,-,0,0,0,-
3620880,530301060000,NISKAYUNA CENTRAL SCHOOL DISTRICT,1239 VAN ANTWERP RD,SCHENECTADY,NY,12309,5317,5183774666,"4,8",NO,NO,4159,NO,3.88,NO,,,NO,"$86,727",,,,0,0,0,0,-,0,0,0,-
3620910,580103030000,NORTH BABYLON UNION FREE SCHOOL DISTRICT,5 JARDINE PL,NORTH BABYLON,NY,11703,4203,6313213226,3,NO,NO,4856,NO,6.56,NO,,,NO,"$153,083",,,,0,0,0,0,-,0,0,0,-
3620940,280204020000,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,2616 MARTIN AVE,BELLMORE,NY,11710,3199,5169923000,3,NO,NO,2091,NO,3.91,NO,,,NO,"$65,269",,,,0,0,0,0,-,0,0,0,-
3620970,142201040000,NORTH COLLINS CENTRAL SCHOOL DISTRICT,PO BOX 740,NORTH COLLINS,NY,14111,740,7163370101,8,YES,YES,606,NO,17.63,NO,,,YES,"$28,553",,,,1,0,0,0,-,1,0,0,-
3621000,10623060000,NORTH COLONIE CSD,91 FIDDLERS LN,LATHAM,NY,12110,5349,5187858591,,,NO,5525,NO,M,NO,,,,N/A,,,,0,0,0,0,-,0,0,0,-
3600980,800000066518,NORTH COUNTRY MEOP,SUNY POTSDAM,POTSDAM,NY,13676,,3152672514,,,NO,N/A,NO,M,NO,,,,N/A,,,,0,0,0,0,-,0,0,0,-
3631410,490801080000,NORTH GREENBUSH COMMON SCHOOL DISTRICT (WILLIAMS),476 N GREENBUSH RD,RENSSELAER,NY,12144,9942,5182836748,4,NO,NO,19,NO,9.9,NO,,,NO,"$5,310",,,,0,1,0,0,-,0,0,0,-
3621120,280229020000,NORTH MERRICK UNION FREE SCHOOL DISTRICT,1057 MERRICK AVE,MERRICK,NY,11566,1047,5162923694,3,NO,NO,1309,NO,3.17,NO,,,NO,"$27,628",,,,0,0,0,0,-,0,0,0,-
3616980,651501060000,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,11631 SALTER-COLVIN RD-BUS OFF,WOLCOTT,NY,14590,9398,3155943141,8,YES,YES,1400,NO,14.27,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3621180,661301040000,NORTH SALEM CENTRAL SCHOOL DISTRICT,230 JUNE RD,NORTH SALEM,NY,10560,1211,9146695414,8,YES,YES,1325,NO,4.38,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3626370,280501060000,NORTH SHORE CENTRAL SCHOOL DISTRICT,112 FRANKLIN AVE,SEA CLIFF,NY,11579,1706,5162777801,3,NO,NO,2852,NO,5.89,NO,,,NO,"$58,233",,,,0,0,0,0,-,0,0,0,-
3621210,420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,5355 W TAFT RD,NORTH SYRACUSE,NY,13212,2796,3152182151,"4,8",NO,NO,9378,NO,10.45,NO,,,NO,"$267,434",,,,0,0,0,0,-,0,0,0,-
3621240,400900010000,NORTH TONAWANDA CITY SCHOOL DISTRICT,175 HUMPHREY ST,NORTH TONAWANDA,NY,14120,4097,7168073500,3,NO,NO,3824,NO,15.02,NO,,,NO,"$154,640",,,,0,0,0,0,-,0,0,0,-
3616960,630202040000,NORTH WARREN CENTRAL SCHOOL DISTRICT,6110 STATE RT 8,CHESTERTOWN,NY,12817,,5184943015,8,YES,YES,531,NO,16.45,NO,,,YES,N/A,,,,1,1,0,0,SRSA,1,0,0,-
3630390,131101040000,NORTHEAST CENTRAL SCHOOL DISTRICT,PO BOX N,AMENIA,NY,12501,405,8453734100,8,YES,YES,771,NO,7.08,NO,,,YES,"$45,235",,,,1,0,0,0,-,1,0,0,-
3621250,90501040000,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,103 RT 276,CHAMPLAIN,NY,12919,339,5182988242,7,YES,YES,1347,NO,11.97,NO,,,YES,"$79,156",,,,1,0,0,0,-,1,0,0,-
3621260,90901040000,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,PO BOX 164,ELLENBURG DEPOT,NY,12935,164,5185947060,7,YES,YES,926,NO,16.72,NO,,,YES,"$69,671",,,,1,0,0,0,-,1,0,0,-
3621270,580404030000,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,PO BOX 210,NORTHPORT,NY,11768,3455,6312626604,3,NO,NO,6368,NO,3.5,NO,,,NO,"$148,878",,,,0,0,0,0,-,0,0,0,-
3621300,170901040000,NORTHVILLE CENTRAL SCHOOL DISTRICT,PO BOX 608,NORTHVILLE,NY,12134,608,5188637000,7,YES,YES,470,NO,16.78,NO,,,YES,"$35,823",,,,1,1,0,0,SRSA,1,0,0,-
3621330,81200050000,NORWICH CITY SCHOOL DISTRICT,89 MIDLAND DR,NORWICH,NY,13815,9964,6073341600,6,NO,NO,2057,NO,20.05,YES,,,YES,"$165,482",,,,0,0,0,0,-,1,1,Initial,RLIS
3621360,512201040000,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,PO BOX 194,NORWOOD,NY,13668,194,3153536631,7,YES,YES,961,NO,21.01,YES,,,YES,"$74,014",,,,1,0,0,0,-,1,1,Initial,RLIS
3621480,500304030000,NYACK UNION FREE SCHOOL DISTRICT,13A DICKINSON AVE,NYACK,NY,10960,2914,8453537015,3,NO,NO,2922,NO,7.52,NO,,,NO,"$98,575",,,,0,0,0,0,-,0,0,0,-
3600959,320700860926,"NYC CHARTER HS-ARCHITECTURE, ENGINEERING, CONSTRUCTION INDUS",296-300 E 140TH ST,BRONX,NY,10454,,6464005561,1,NO,NO,210,NO,M,NO,,,NO,"$12,196",,,,0,1,0,0,-,0,0,0,-
3600135,307500010000,NYC SPECIAL SCHOOLS - DISTRICT 75,400 FIRST AVE,NEW YORK,NY,10010,,2128021617,"1,3",NO,NO,21741,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600126,10100690001,NYS DEPT OF CORRECTIONS,STATE CAMPUS BLDG 2,ALBANY,NY,98999,,5184578126,2,NO,NO,N/A,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600131,10100970002,NYS OFFICE OF CHILDREN AND FAMILY SERVICES,CAPITAL VIEW OFFICE PARK,RENSSELAER,NY,12144,,5184737793,4,NO,NO,N/A,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3621510,181101040000,OAKFIELD-ALABAMA CENTRAL SCHOOL DISTRICT,7001 LEWISTON RD,OAKFIELD,NY,14125,210,5859485211,7,YES,YES,896,NO,15.18,NO,,,YES,"$46,749",,,,1,0,0,0,-,1,0,0,-
3601032,332300860936,OCEAN HILL COLLEGIATE CHARTER SCHOOL,1137 HERKIMER ST-2ND FL,BROOKLYN,NY,11233,,7182505765,1,NO,NO,80,NO,M,NO,,,NO,"$5,607",,,,0,1,0,0,-,0,0,0,-
3621570,280211030000,OCEANSIDE UNION FREE SCHOOL DISTRICT,145 MERLE AVE,OCEANSIDE,NY,11572,2206,5166781215,3,NO,NO,5944,NO,4.7,NO,,,NO,"$168,765",,,,0,0,0,0,-,0,0,0,-
3621630,550101040000,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,PO BOX 430,ODESSA,NY,14869,430,6075943341,7,YES,YES,773,NO,23.92,YES,,,YES,"$56,888",,,,1,0,0,0,-,1,1,Initial,RLIS
3621660,512300010000,OGDENSBURG CITY SCHOOL DISTRICT,1100 STATE ST,OGDENSBURG,NY,13669,3398,3153930900,6,NO,NO,1681,NO,23.44,YES,,,YES,"$130,361",,,,0,0,0,0,-,1,1,Initial,RLIS
3621720,42400010000,OLEAN CITY SCHOOL DISTRICT,410 W SULLIVAN ST,OLEAN,NY,14760,2596,7163758055,6,NO,NO,2254,NO,21.29,YES,,,YES,"$181,611",,,,0,0,0,0,-,1,1,Initial,RLIS
3600013,251400010000,ONEIDA CITY SCHOOL DISTRICT,PO BOX 327,ONEIDA,NY,13421,327,3153632550,"4,8",NO,NO,2325,NO,16.71,NO,,,NO,"$126,312",,,,0,0,0,0,-,0,0,0,-
3680560,419000000000,ONEIDA-HERKIMER-MADISON BOCES,PO BOX 70,NEW HARTFORD,NY,13413,,3157938561,4,NO,NO,N/A,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3621780,471400010000,ONEONTA CITY SCHOOL DISTRICT,189 MAIN ST-STE 302,ONEONTA,NY,13820,1142,6074338232,6,NO,NO,1840,NO,15.11,NO,,,YES,"$89,990",,,,0,0,0,0,-,1,0,0,-
3600981,800000066519,ONEONTA MEOP,SUNY COLLEGE AT ONEONTA,ONEONTA,NY,13820,,6074326511,,,NO,N/A,NO,M,NO,,,,N/A,,,,0,0,0,0,-,0,0,0,-
3621810,421201040000,ONONDAGA CENTRAL SCHOOL DISTRICT,4466 S ONONDAGA RD,NEDROW,NY,13120,9715,3155525000,"4,8",NO,NO,928,NO,11.95,NO,,,NO,"$32,855",,,,0,0,0,0,-,0,0,0,-
3680580,429000000000,ONONDAGA-CORTLAND-MADISON BOCES,PO BOX 4754,SYRACUSE,NY,13221,,3154332600,4,NO,NO,N/A,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3621840,621201060000,ONTEORA CENTRAL SCHOOL DISTRICT,PO BOX 300,BOICEVILLE,NY,12412,300,8456578851,"4,8",NO,NO,1533,NO,13.24,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3621870,171001040000,OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CSD,6486 STATE HWY 29,ST JOHNSVILLE,NY,13452,9309,5185682014,7,YES,YES,347,NO,22.72,YES,,,YES,"$29,897",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
